------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
          6.4178e-05,            0.0898375
         7.07958e-05,              0.08985
         7.84855e-05,            0.0898625
         8.74913e-05,             0.089875
         9.81311e-05,            0.0898875
         0.000110825,               0.0899
         0.000126136,            0.0899125
         0.000144837,             0.089925
          0.00015578,            0.0899313
         0.000168005,            0.0899375
         0.000181722,            0.0899438
         0.000197184,              0.08995
         0.000214697,            0.0899563
         0.000234643,            0.0899625
         0.000257492,            0.0899688
         0.000283836,             0.089975
         0.000314426,            0.0899812
         0.000350224,            0.0899875
         0.000392482,            0.0899938
         0.000442851,                 0.09
         0.000503548,            0.0900063
         0.000577598,            0.0900125
         0.000620888,            0.0900156
         0.000669222,            0.0900188
         0.000723413,            0.0900219
         0.000784448,             0.090025
         0.000853529,            0.0900281
         0.000932131,            0.0900313
          0.00102209,            0.0900344
           0.0011257,            0.0900375
          0.00124586,            0.0900406
          0.00138631,            0.0900438
          0.00155186,            0.0900469
          0.00174887,              0.09005
          0.00198585,            0.0900531
          0.00227436,            0.0900563
          0.00244273,            0.0900578
          0.00263048,            0.0900594
          0.00284069,            0.0900609
          0.00307709,            0.0900625
          0.00334421,            0.0900641
           0.0036476,            0.0900656
          0.00399413,            0.0900672
          0.00439238,            0.0900688
          0.00485313,            0.0900703
          0.00539017,            0.0900719
          0.00602127,            0.0900734
           0.0067697,             0.090075
          0.00766634,            0.0900766
          0.00875296,            0.0900781
            0.010087,            0.0900797
            0.010871,            0.0900805
           0.0117495,            0.0900813
           0.0127385,             0.090082
           0.0138571,            0.0900828
           0.0151288,            0.0900836
           0.0165829,            0.0900844
           0.0182556,            0.0900852
           0.0201928,            0.0900859
           0.0224527,            0.0900867
           0.0251107,            0.0900875
           0.0282648,            0.0900883
           0.0320452,            0.0900891
           0.0366269,            0.0900898
           0.0422494,            0.0900906
           0.0455507,             0.090091
           0.0492473,            0.0900914
           0.0534036,            0.0900918
           0.0580973,            0.0900922
           0.0634229,            0.0900926
           0.0694959,             0.090093
           0.0764584,            0.0900934
           0.0844868,            0.0900938
           0.0938014,            0.0900941
             0.10468,            0.0900945
            0.117474,            0.0900949
            0.132632,            0.0900953
            0.150735,            0.0900957
            0.172527,            0.0900961
            0.198979,            0.0900965
            0.231345,            0.0900969
             0.27123,            0.0900973
            0.320647,            0.0900977
            0.381983,             0.090098
            0.457755,            0.0900984
            0.549859,            0.0900988
            0.657834,            0.0900992
            0.775769,            0.0900996
            0.834186,            0.0900998
             0.88861,               0.0901
            0.935643,            0.0901002
            0.971756,            0.0901004
            0.993844,            0.0901006
            0.999829,            0.0901008
            0.989124,             0.090101
            0.962772,            0.0901012
            0.923202,            0.0901014
            0.873706,            0.0901016
            0.817823,            0.0901018
            0.758834,             0.090102
            0.641665,            0.0901023
            0.535777,            0.0901027
            0.446067,            0.0901031
            0.372503,            0.0901035
            0.313026,            0.0901039
            0.265108,            0.0901043
            0.226408,            0.0901047
            0.194973,            0.0901051
            0.169252,            0.0901055
            0.148036,            0.0901059
            0.130392,            0.0901063
            0.115599,            0.0901066
              0.1031,             0.090107
           0.0924616,            0.0901074
            0.083343,            0.0901078
           0.0754762,            0.0901082
           0.0686479,            0.0901086
            0.062687,             0.090109
           0.0574557,            0.0901094
           0.0528417,            0.0901098
           0.0487533,            0.0901102
           0.0451148,            0.0901105
           0.0418635,            0.0901109
           0.0363215,            0.0901117
           0.0318009,            0.0901125
