------------------------------------------------------------
 Transmission Coefficient on homogeneous energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         1.00445e-11,               0.0917
         1.00252e-11,               0.0918
         1.00064e-11,               0.0919
         9.98831e-12,                0.092
         9.97083e-12,               0.0921
         9.95396e-12,               0.0922
          9.9377e-12,               0.0923
         9.92204e-12,               0.0924
         9.90696e-12,               0.0925
         9.89247e-12,               0.0926
         9.87855e-12,               0.0927
         9.86519e-12,               0.0928
         9.85239e-12,               0.0929
         9.84014e-12,                0.093
         9.82843e-12,               0.0931
         9.81726e-12,               0.0932
         9.80661e-12,               0.0933
         9.79649e-12,               0.0934
         9.78688e-12,               0.0935
         9.77777e-12,               0.0936
         9.76917e-12,               0.0937
         9.76106e-12,               0.0938
         9.75345e-12,               0.0939
         9.74632e-12,                0.094
         9.73966e-12,               0.0941
         9.73348e-12,               0.0942
         9.72777e-12,               0.0943
         9.72252e-12,               0.0944
         9.71773e-12,               0.0945
         9.71339e-12,               0.0946
          9.7095e-12,               0.0947
         9.70605e-12,               0.0948
         9.70304e-12,               0.0949
         9.70046e-12,                0.095
         9.69832e-12,               0.0951
          9.6966e-12,               0.0952
         9.69531e-12,               0.0953
         9.69443e-12,               0.0954
         9.69396e-12,               0.0955
         9.69391e-12,               0.0956
         9.69427e-12,               0.0957
         9.69503e-12,               0.0958
         9.69618e-12,               0.0959
         9.69774e-12,                0.096
         9.69969e-12,               0.0961
         9.70203e-12,               0.0962
         9.70476e-12,               0.0963
         9.70787e-12,               0.0964
         9.71136e-12,               0.0965
         9.71524e-12,               0.0966
         9.71949e-12,               0.0967
         9.72411e-12,               0.0968
          9.7291e-12,               0.0969
         9.73447e-12,                0.097
          9.7402e-12,               0.0971
         9.74629e-12,               0.0972
         9.75275e-12,               0.0973
         9.75956e-12,               0.0974
         9.76673e-12,               0.0975
         9.77426e-12,               0.0976
         9.78215e-12,               0.0977
         9.79038e-12,               0.0978
         9.79896e-12,               0.0979
         9.80789e-12,                0.098
         9.81717e-12,               0.0981
         9.82679e-12,               0.0982
         9.83676e-12,               0.0983
         9.84707e-12,               0.0984
         9.85771e-12,               0.0985
          9.8687e-12,               0.0986
         9.88002e-12,               0.0987
         9.89168e-12,               0.0988
         9.90368e-12,               0.0989
           9.916e-12,                0.099
         9.92866e-12,               0.0991
         9.94165e-12,               0.0992
         9.95497e-12,               0.0993
         9.96862e-12,               0.0994
          9.9826e-12,               0.0995
         9.99691e-12,               0.0996
         1.00115e-11,               0.0997
         1.00265e-11,               0.0998
         1.00418e-11,               0.0999
         1.00574e-11,                  0.1
         1.00733e-11,               0.1001
         1.00896e-11,               0.1002
         1.01061e-11,               0.1003
          1.0123e-11,               0.1004
         1.01402e-11,               0.1005
         1.01578e-11,               0.1006
         1.01756e-11,               0.1007
         1.01938e-11,               0.1008
         1.02123e-11,               0.1009
         1.02311e-11,                0.101
         1.02502e-11,               0.1011
         1.02697e-11,               0.1012
         1.02895e-11,               0.1013
         1.03095e-11,               0.1014
         1.03299e-11,               0.1015
         1.03507e-11,               0.1016
         1.03717e-11,               0.1017
         1.03931e-11,               0.1018
         1.04147e-11,               0.1019
         1.04367e-11,                0.102
          1.0459e-11,               0.1021
         1.04816e-11,               0.1022
         1.05046e-11,               0.1023
         1.05278e-11,               0.1024
         1.05514e-11,               0.1025
         1.05753e-11,               0.1026
         1.05995e-11,               0.1027
          1.0624e-11,               0.1028
         1.06489e-11,               0.1029
         1.06741e-11,                0.103
         1.06995e-11,               0.1031
         1.07253e-11,               0.1032
         1.07515e-11,               0.1033
         1.07779e-11,               0.1034
         1.08047e-11,               0.1035
         1.08318e-11,               0.1036
         1.08592e-11,               0.1037
         1.08869e-11,               0.1038
          1.0915e-11,               0.1039
         1.09434e-11,                0.104
         1.09721e-11,               0.1041
         1.10011e-11,               0.1042
         1.10304e-11,               0.1043
         1.10601e-11,               0.1044
         1.10901e-11,               0.1045
         1.11205e-11,               0.1046
